date,ensemble_ret,cum_log_ret,cum_ret
1989-07-31,0.03746635119640386,2.925981931621502,17.652532572105233
1989-08-31,0.01640819129007401,2.942256963173397,17.95858689459267
1989-09-30,0.03537844486982936,2.977023970275303,18.629312215852885
1989-10-31,0.03569495490739705,3.0120966256850537,19.329979630260972
1989-11-30,0.002799992642987768,3.0148927056505848,19.386903423657795
1989-12-31,0.04232168411542519,3.0563433192992364,20.249711510445522
1990-01-31,0.030476731809889728,3.0863648608777865,20.8973332691869
1990-02-28,0.06674430640180246,3.150976166618184,22.35885559028789
1990-03-31,0.04112948007226326,3.1912823289892818,23.31959317579951
1990-04-30,0.0309996749487345,3.2218112187463968,24.073492659134757
1990-05-31,0.040661179703051685,3.2616674796109124,25.093010449930983
1990-06-30,0.04377660604197838,3.304512967287617,26.235273888846837
1990-07-31,0.04704219087494218,3.3504821952838335,27.516480841657298
1990-08-31,0.04230436531124528,3.3919161931906014,28.722852464573897
1990-09-30,0.054477496827053516,3.444961573764031,30.342079065403706
1990-10-31,0.05030472318677895,3.4940419083887813,31.91873367688698
1990-11-30,0.0615654817347019,3.5537865965745135,33.94539137380089
1990-12-31,0.09436156999586652,3.6439577487087558,37.242893367952746
1991-01-31,0.02036453540828005,3.6641176998123557,38.0216921240595
1991-02-28,0.037439414726416036,3.7008732757855736,39.48264143881869
1991-03-31,0.05639151337143839,3.755732143657074,41.76551885482698
1991-04-30,0.05406623835746989,3.808387436543029,44.07768959071293
1991-05-31,0.07081486677794092,3.876807352915287,47.26986017373664
1991-06-30,0.03731191349648457,3.9134400214071525,49.07090102102651
1991-07-31,0.052501714643793954,3.9646099370954686,51.699709178390094
1991-08-31,0.04267801102585741,4.006402351191124,53.948827947764904
1991-09-30,0.013620962370304168,4.01993138210931,54.69728386553372
1991-10-31,0.033043933156229034,4.052441101019342,56.53774119056993
1991-11-30,-0.004374826365442636,4.04805667709905,56.286023563401415
1991-12-31,0.07721612782646803,4.1224367309312,60.70942848154308
1992-01-31,0.03433604841122722,4.156196452680346,62.8282864053145
1992-02-29,0.08589826570485438,4.23860399181587,68.31102551044376
1992-03-31,0.05590395283113573,4.293001219205001,72.18578581125725
1992-04-30,0.06890282277159726,4.3596339423184345,77.22849304041038
1992-05-31,0.04260041816919021,4.401351936753275,80.56105955667745
1992-06-30,0.04285504406385305,4.443314123308771,84.05636235787341
1992-07-31,0.038447348461095064,4.481040786753387,87.32655396027974
1992-08-31,0.042755657236219886,4.5229076661380425,91.10301382626194
